ags,key,state,type,value
09185,fully_employed,Bayern,personal,91.0
09184,fully_employed,Bayern,personal,412.0
09183,fully_employed,Bayern,personal,151.0
09182,fully_employed,Bayern,personal,80.0
09181,fully_employed,Bayern,personal,62.0
09180,fully_employed,Bayern,personal,128.0
09179,fully_employed,Bayern,personal,188.0
09178,fully_employed,Bayern,personal,121.0
09177,fully_employed,Bayern,personal,84.0
09176,fully_employed,Bayern,personal,100.0
09175,fully_employed,Bayern,personal,105.0
09174,fully_employed,Bayern,personal,158.0
09173,fully_employed,Bayern,personal,124.0
09172,fully_employed,Bayern,personal,137.0
09171,fully_employed,Bayern,personal,134.0
09163,fully_employed,Bayern,personal,50.0
09162,fully_employed,Bayern,personal,999.0
09161,fully_employed,Bayern,personal,125.0
09780,part-time,Bayern,personal,125.0
09779,part-time,Bayern,personal,153.0
09778,part-time,Bayern,personal,122.0
09777,part-time,Bayern,personal,109.0
09776,part-time,Bayern,personal,141.0
09775,part-time,Bayern,personal,119.0
09774,part-time,Bayern,personal,105.0
09773,part-time,Bayern,personal,106.0
09772,part-time,Bayern,personal,213.0
09771,part-time,Bayern,personal,60.0
09764,part-time,Bayern,personal,62.0
09763,part-time,Bayern,personal,81.0
09762,part-time,Bayern,personal,68.0
09761,part-time,Bayern,personal,354.0
09679,part-time,Bayern,personal,99.0
09678,part-time,Bayern,personal,126.0
09677,part-time,Bayern,personal,132.0
09676,part-time,Bayern,personal,160.0
09675,part-time,Bayern,personal,138.0
09674,part-time,Bayern,personal,86.0
09673,part-time,Bayern,personal,71.0
09672,part-time,Bayern,personal,125.0
09671,part-time,Bayern,personal,91.0
09663,part-time,Bayern,personal,260.0
09662,part-time,Bayern,personal,69.0
09661,part-time,Bayern,personal,62.0
09577,part-time,Bayern,personal,119.0
09576,part-time,Bayern,personal,158.0
09575,part-time,Bayern,personal,131.0
09574,part-time,Bayern,personal,158.0
09573,part-time,Bayern,personal,130.0
09572,part-time,Bayern,personal,91.0
09571,part-time,Bayern,personal,193.0
09565,part-time,Bayern,personal,52.0
09564,part-time,Bayern,personal,443.0
09563,part-time,Bayern,personal,104.0
09562,part-time,Bayern,personal,136.0
09561,part-time,Bayern,personal,68.0
09479,part-time,Bayern,personal,55.0
09478,part-time,Bayern,personal,100.0
09477,part-time,Bayern,personal,135.0
09476,part-time,Bayern,personal,111.0
09475,part-time,Bayern,personal,148.0
09474,part-time,Bayern,personal,191.0
09473,part-time,Bayern,personal,77.0
09472,part-time,Bayern,personal,124.0
09471,part-time,Bayern,personal,190.0
09464,part-time,Bayern,personal,101.0
09463,part-time,Bayern,personal,71.0
09462,part-time,Bayern,personal,115.0
09461,part-time,Bayern,personal,127.0
09377,part-time,Bayern,personal,79.0
09376,part-time,Bayern,personal,111.0
09375,part-time,Bayern,personal,136.0
09374,part-time,Bayern,personal,63.0
09373,part-time,Bayern,personal,168.0
09372,part-time,Bayern,personal,93.0
09371,part-time,Bayern,personal,137.0
09363,part-time,Bayern,personal,35.0
09362,part-time,Bayern,personal,135.0
09361,part-time,Bayern,personal,82.0
09279,part-time,Bayern,personal,81.0
09278,part-time,Bayern,personal,68.0
09277,part-time,Bayern,personal,138.0
09276,part-time,Bayern,personal,105.0
09275,part-time,Bayern,personal,189.0
09274,part-time,Bayern,personal,103.0
09273,part-time,Bayern,personal,62.0
09272,part-time,Bayern,personal,75.0
09271,part-time,Bayern,personal,105.0
09263,part-time,Bayern,personal,75.0
09262,part-time,Bayern,personal,91.0
09261,part-time,Bayern,personal,61.0
09190,part-time,Bayern,personal,89.0
09189,part-time,Bayern,personal,86.0
09188,part-time,Bayern,personal,40.0
09187,part-time,Bayern,personal,225.0
09186,part-time,Bayern,personal,44.0
09185,part-time,Bayern,personal,68.0
09184,part-time,Bayern,personal,178.0
09183,part-time,Bayern,personal,116.0
09182,part-time,Bayern,personal,32.0
09181,part-time,Bayern,personal,104.0
09180,part-time,Bayern,personal,39.0
09179,part-time,Bayern,personal,101.0
09178,part-time,Bayern,personal,67.0
09177,part-time,Bayern,personal,47.0
09176,part-time,Bayern,personal,107.0
09175,part-time,Bayern,personal,55.0
09174,part-time,Bayern,personal,67.0
09173,part-time,Bayern,personal,51.0
09172,part-time,Bayern,personal,79.0
09171,part-time,Bayern,personal,110.0
09163,part-time,Bayern,personal,17.0
09162,part-time,Bayern,personal,348.0
09161,part-time,Bayern,personal,85.0
09780,nursing_and_care,Bayern,personal,699.0
09779,nursing_and_care,Bayern,personal,563.0
09778,nursing_and_care,Bayern,personal,696.0
09777,nursing_and_care,Bayern,personal,589.0
09776,nursing_and_care,Bayern,personal,557.0
09775,nursing_and_care,Bayern,personal,646.0
09774,nursing_and_care,Bayern,personal,590.0
09773,nursing_and_care,Bayern,personal,529.0
09772,nursing_and_care,Bayern,personal,1024.0
09771,nursing_and_care,Bayern,personal,445.0
09764,nursing_and_care,Bayern,personal,261.0
09763,nursing_and_care,Bayern,personal,385.0
09762,nursing_and_care,Bayern,personal,314.0
09761,nursing_and_care,Bayern,personal,1605.0
09679,nursing_and_care,Bayern,personal,564.0
09678,nursing_and_care,Bayern,personal,535.0
09677,nursing_and_care,Bayern,personal,792.0
09676,nursing_and_care,Bayern,personal,690.0
09675,nursing_and_care,Bayern,personal,579.0
09674,nursing_and_care,Bayern,personal,370.0
09673,nursing_and_care,Bayern,personal,468.0
09672,nursing_and_care,Bayern,personal,828.0
09671,nursing_and_care,Bayern,personal,651.0
09663,nursing_and_care,Bayern,personal,1048.0
09662,nursing_and_care,Bayern,personal,473.0
09661,nursing_and_care,Bayern,personal,385.0
09577,nursing_and_care,Bayern,personal,547.0
09576,nursing_and_care,Bayern,personal,591.0
09575,nursing_and_care,Bayern,personal,566.0
09574,nursing_and_care,Bayern,personal,956.0
09573,nursing_and_care,Bayern,personal,637.0
09572,nursing_and_care,Bayern,personal,575.0
09571,nursing_and_care,Bayern,personal,882.0
09565,nursing_and_care,Bayern,personal,223.0
09564,nursing_and_care,Bayern,personal,2742.0
09563,nursing_and_care,Bayern,personal,650.0
09562,nursing_and_care,Bayern,personal,583.0
09561,nursing_and_care,Bayern,personal,366.0
09479,nursing_and_care,Bayern,personal,494.0
09478,nursing_and_care,Bayern,personal,522.0
09477,nursing_and_care,Bayern,personal,472.0
09476,nursing_and_care,Bayern,personal,447.0
09475,nursing_and_care,Bayern,personal,811.0
09474,nursing_and_care,Bayern,personal,548.0
09473,nursing_and_care,Bayern,personal,494.0
09472,nursing_and_care,Bayern,personal,701.0
09471,nursing_and_care,Bayern,personal,811.0
09464,nursing_and_care,Bayern,personal,377.0
09463,nursing_and_care,Bayern,personal,324.0
09462,nursing_and_care,Bayern,personal,570.0
09461,nursing_and_care,Bayern,personal,532.0
09377,nursing_and_care,Bayern,personal,486.0
09376,nursing_and_care,Bayern,personal,817.0
09375,nursing_and_care,Bayern,personal,913.0
09374,nursing_and_care,Bayern,personal,517.0
09373,nursing_and_care,Bayern,personal,794.0
09372,nursing_and_care,Bayern,personal,757.0
09371,nursing_and_care,Bayern,personal,616.0
09363,nursing_and_care,Bayern,personal,314.0
09362,nursing_and_care,Bayern,personal,862.0
09361,nursing_and_care,Bayern,personal,328.0
09279,nursing_and_care,Bayern,personal,397.0
09278,nursing_and_care,Bayern,personal,357.0
09277,nursing_and_care,Bayern,personal,761.0
09276,nursing_and_care,Bayern,personal,429.0
09275,nursing_and_care,Bayern,personal,1060.0
09274,nursing_and_care,Bayern,personal,561.0
09273,nursing_and_care,Bayern,personal,466.0
09272,nursing_and_care,Bayern,personal,379.0
09271,nursing_and_care,Bayern,personal,751.0
09263,nursing_and_care,Bayern,personal,415.0
09262,nursing_and_care,Bayern,personal,530.0
09261,nursing_and_care,Bayern,personal,562.0
09190,nursing_and_care,Bayern,personal,546.0
09189,nursing_and_care,Bayern,personal,796.0
09188,nursing_and_care,Bayern,personal,455.0
09187,nursing_and_care,Bayern,personal,1681.0
09186,nursing_and_care,Bayern,personal,388.0
09185,nursing_and_care,Bayern,personal,408.0
09184,nursing_and_care,Bayern,personal,1670.0
09183,nursing_and_care,Bayern,personal,702.0
09182,nursing_and_care,Bayern,personal,386.0
09181,nursing_and_care,Bayern,personal,416.0
09180,nursing_and_care,Bayern,personal,404.0
09179,nursing_and_care,Bayern,personal,896.0
09178,nursing_and_care,Bayern,personal,552.0
09177,nursing_and_care,Bayern,personal,457.0
09176,nursing_and_care,Bayern,personal,469.0
09175,nursing_and_care,Bayern,personal,549.0
09174,nursing_and_care,Bayern,personal,640.0
09173,nursing_and_care,Bayern,personal,550.0
09172,nursing_and_care,Bayern,personal,578.0
09171,nursing_and_care,Bayern,personal,682.0
09163,nursing_and_care,Bayern,personal,181.0
09162,nursing_and_care,Bayern,personal,3675.0
09161,nursing_and_care,Bayern,personal,599.0
09780,social_care,Bayern,personal,28.0
09779,social_care,Bayern,personal,49.0
09778,social_care,Bayern,personal,19.0
09777,social_care,Bayern,personal,24.0
09776,social_care,Bayern,personal,32.0
09775,social_care,Bayern,personal,12.0
09774,social_care,Bayern,personal,11.0
09773,social_care,Bayern,personal,11.0
09772,social_care,Bayern,personal,53.0
09771,social_care,Bayern,personal,15.0
09764,social_care,Bayern,personal,11.0
09763,social_care,Bayern,personal,10.0
09762,social_care,Bayern,personal,6.0
09761,social_care,Bayern,personal,82.0
09679,social_care,Bayern,personal,43.0
09678,social_care,Bayern,personal,23.0
09677,social_care,Bayern,personal,36.0
09676,social_care,Bayern,personal,56.0
09675,social_care,Bayern,personal,38.0
09674,social_care,Bayern,personal,16.0
09673,social_care,Bayern,personal,21.0
09672,social_care,Bayern,personal,46.0
09671,social_care,Bayern,personal,45.0
09663,social_care,Bayern,personal,84.0
09662,social_care,Bayern,personal,13.0
09661,social_care,Bayern,personal,23.0
09577,social_care,Bayern,personal,40.0
09576,social_care,Bayern,personal,22.0
09575,social_care,Bayern,personal,42.0
09574,social_care,Bayern,personal,58.0
09573,social_care,Bayern,personal,27.0
09572,social_care,Bayern,personal,30.0
09571,social_care,Bayern,personal,52.0
09565,social_care,Bayern,personal,22.0
09564,social_care,Bayern,personal,139.0
09563,social_care,Bayern,personal,29.0
09562,social_care,Bayern,personal,21.0
09561,social_care,Bayern,personal,25.0
09479,social_care,Bayern,personal,33.0
09478,social_care,Bayern,personal,18.0
09477,social_care,Bayern,personal,33.0
09476,social_care,Bayern,personal,14.0
09475,social_care,Bayern,personal,56.0
09474,social_care,Bayern,personal,26.0
09473,social_care,Bayern,personal,39.0
09472,social_care,Bayern,personal,48.0
09471,social_care,Bayern,personal,31.0
09464,social_care,Bayern,personal,31.0
09463,social_care,Bayern,personal,26.0
09462,social_care,Bayern,personal,37.0
09461,social_care,Bayern,personal,25.0
09377,social_care,Bayern,personal,22.0
09376,social_care,Bayern,personal,28.0
09375,social_care,Bayern,personal,53.0
09374,social_care,Bayern,personal,28.0
09373,social_care,Bayern,personal,25.0
09372,social_care,Bayern,personal,26.0
09371,social_care,Bayern,personal,37.0
09363,social_care,Bayern,personal,11.0
09362,social_care,Bayern,personal,42.0
09361,social_care,Bayern,personal,14.0
09279,social_care,Bayern,personal,23.0
09278,social_care,Bayern,personal,26.0
09277,social_care,Bayern,personal,44.0
09276,social_care,Bayern,personal,16.0
09275,social_care,Bayern,personal,93.0
09274,social_care,Bayern,personal,38.0
09273,social_care,Bayern,personal,40.0
09272,social_care,Bayern,personal,17.0
09271,social_care,Bayern,personal,31.0
09263,social_care,Bayern,personal,14.0
09262,social_care,Bayern,personal,33.0
09261,social_care,Bayern,personal,25.0
09190,social_care,Bayern,personal,19.0
09189,social_care,Bayern,personal,54.0
09188,social_care,Bayern,personal,53.0
09187,social_care,Bayern,personal,94.0
09186,social_care,Bayern,personal,29.0
09185,social_care,Bayern,personal,18.0
09184,social_care,Bayern,personal,97.0
09183,social_care,Bayern,personal,52.0
09182,social_care,Bayern,personal,23.0
09181,social_care,Bayern,personal,13.0
09180,social_care,Bayern,personal,53.0
09179,social_care,Bayern,personal,39.0
09178,social_care,Bayern,personal,37.0
09177,social_care,Bayern,personal,19.0
09176,social_care,Bayern,personal,27.0
09175,social_care,Bayern,personal,22.0
09174,social_care,Bayern,personal,33.0
09173,social_care,Bayern,personal,31.0
09172,social_care,Bayern,personal,58.0
09171,social_care,Bayern,personal,41.0
09163,social_care,Bayern,personal,6.0
09162,social_care,Bayern,personal,171.0
09161,social_care,Bayern,personal,38.0
09780,other_care,Bayern,personal,58.0
09779,other_care,Bayern,personal,28.0
09778,other_care,Bayern,personal,49.0
09777,other_care,Bayern,personal,50.0
09776,other_care,Bayern,personal,35.0
09775,other_care,Bayern,personal,57.0
09774,other_care,Bayern,personal,37.0
09773,other_care,Bayern,personal,26.0
09772,other_care,Bayern,personal,84.0
09771,other_care,Bayern,personal,40.0
09764,other_care,Bayern,personal,16.0
09763,other_care,Bayern,personal,31.0
09762,other_care,Bayern,personal,5.0
09761,other_care,Bayern,personal,93.0
09679,other_care,Bayern,personal,22.0
09678,other_care,Bayern,personal,32.0
09677,other_care,Bayern,personal,58.0
09676,other_care,Bayern,personal,52.0
09675,other_care,Bayern,personal,38.0
09674,other_care,Bayern,personal,24.0
09673,other_care,Bayern,personal,36.0
09672,other_care,Bayern,personal,47.0
09671,other_care,Bayern,personal,56.0
09663,other_care,Bayern,personal,62.0
09662,other_care,Bayern,personal,32.0
09661,other_care,Bayern,personal,26.0
09577,other_care,Bayern,personal,23.0
09576,other_care,Bayern,personal,37.0
09575,other_care,Bayern,personal,34.0
09574,other_care,Bayern,personal,75.0
09573,other_care,Bayern,personal,47.0
09572,other_care,Bayern,personal,31.0
09571,other_care,Bayern,personal,57.0
09565,other_care,Bayern,personal,21.0
09564,other_care,Bayern,personal,173.0
09563,other_care,Bayern,personal,48.0
09562,other_care,Bayern,personal,37.0
09561,other_care,Bayern,personal,23.0
09479,other_care,Bayern,personal,28.0
09478,other_care,Bayern,personal,39.0
09477,other_care,Bayern,personal,34.0
09476,other_care,Bayern,personal,12.0
09475,other_care,Bayern,personal,59.0
09474,other_care,Bayern,personal,36.0
09473,other_care,Bayern,personal,28.0
09472,other_care,Bayern,personal,35.0
09471,other_care,Bayern,personal,58.0
09464,other_care,Bayern,personal,23.0
09463,other_care,Bayern,personal,24.0
09462,other_care,Bayern,personal,37.0
09461,other_care,Bayern,personal,34.0
09377,other_care,Bayern,personal,35.0
09376,other_care,Bayern,personal,61.0
09375,other_care,Bayern,personal,69.0
09374,other_care,Bayern,personal,40.0
09373,other_care,Bayern,personal,55.0
09372,other_care,Bayern,personal,57.0
09371,other_care,Bayern,personal,49.0
09363,other_care,Bayern,personal,25.0
09362,other_care,Bayern,personal,62.0
09361,other_care,Bayern,personal,22.0
09279,other_care,Bayern,personal,35.0
09278,other_care,Bayern,personal,25.0
09277,other_care,Bayern,personal,55.0
09276,other_care,Bayern,personal,34.0
09275,other_care,Bayern,personal,50.0
09274,other_care,Bayern,personal,32.0
09273,other_care,Bayern,personal,31.0
09272,other_care,Bayern,personal,28.0
09271,other_care,Bayern,personal,51.0
09263,other_care,Bayern,personal,24.0
09262,other_care,Bayern,personal,24.0
09261,other_care,Bayern,personal,29.0
09190,other_care,Bayern,personal,56.0
09189,other_care,Bayern,personal,55.0
09188,other_care,Bayern,personal,33.0
09187,other_care,Bayern,personal,135.0
09186,other_care,Bayern,personal,29.0
09185,other_care,Bayern,personal,25.0
09184,other_care,Bayern,personal,86.0
09183,other_care,Bayern,personal,48.0
09182,other_care,Bayern,personal,33.0
09181,other_care,Bayern,personal,35.0
09180,other_care,Bayern,personal,23.0
09179,other_care,Bayern,personal,74.0
09178,other_care,Bayern,personal,32.0
09177,other_care,Bayern,personal,23.0
09176,other_care,Bayern,personal,39.0
09175,other_care,Bayern,personal,46.0
09174,other_care,Bayern,personal,41.0
09173,other_care,Bayern,personal,45.0
09172,other_care,Bayern,personal,31.0
09171,other_care,Bayern,personal,43.0
09163,other_care,Bayern,personal,15.0
09162,other_care,Bayern,personal,227.0
09161,other_care,Bayern,personal,32.0
09780,recipients_nursing_class_1,Bayern,recipients,432.0
09779,recipients_nursing_class_1,Bayern,recipients,332.0
09778,recipients_nursing_class_1,Bayern,recipients,479.0
09777,recipients_nursing_class_1,Bayern,recipients,354.0
09776,recipients_nursing_class_1,Bayern,recipients,395.0
09775,recipients_nursing_class_1,Bayern,recipients,453.0
09774,recipients_nursing_class_1,Bayern,recipients,307.0
09773,recipients_nursing_class_1,Bayern,recipients,364.0
09772,recipients_nursing_class_1,Bayern,recipients,672.0
09771,recipients_nursing_class_1,Bayern,recipients,305.0
09764,recipients_nursing_class_1,Bayern,recipients,148.0
09763,recipients_nursing_class_1,Bayern,recipients,211.0
09762,recipients_nursing_class_1,Bayern,recipients,209.0
09761,recipients_nursing_class_1,Bayern,recipients,1147.0
09679,recipients_nursing_class_1,Bayern,recipients,392.0
09678,recipients_nursing_class_1,Bayern,recipients,315.0
09677,recipients_nursing_class_1,Bayern,recipients,469.0
09676,recipients_nursing_class_1,Bayern,recipients,338.0
09675,recipients_nursing_class_1,Bayern,recipients,372.0
09674,recipients_nursing_class_1,Bayern,recipients,237.0
09673,recipients_nursing_class_1,Bayern,recipients,287.0
09672,recipients_nursing_class_1,Bayern,recipients,547.0
09671,recipients_nursing_class_1,Bayern,recipients,444.0
09663,recipients_nursing_class_1,Bayern,recipients,583.0
09662,recipients_nursing_class_1,Bayern,recipients,319.0
09661,recipients_nursing_class_1,Bayern,recipients,210.0
09577,recipients_nursing_class_1,Bayern,recipients,283.0
09576,recipients_nursing_class_1,Bayern,recipients,316.0
09575,recipients_nursing_class_1,Bayern,recipients,353.0
09574,recipients_nursing_class_1,Bayern,recipients,665.0
09573,recipients_nursing_class_1,Bayern,recipients,425.0
09572,recipients_nursing_class_1,Bayern,recipients,420.0
09571,recipients_nursing_class_1,Bayern,recipients,506.0
09565,recipients_nursing_class_1,Bayern,recipients,168.0
09564,recipients_nursing_class_1,Bayern,recipients,1789.0
09563,recipients_nursing_class_1,Bayern,recipients,448.0
09562,recipients_nursing_class_1,Bayern,recipients,388.0
09561,recipients_nursing_class_1,Bayern,recipients,228.0
09479,recipients_nursing_class_1,Bayern,recipients,327.0
09478,recipients_nursing_class_1,Bayern,recipients,288.0
09477,recipients_nursing_class_1,Bayern,recipients,298.0
09476,recipients_nursing_class_1,Bayern,recipients,225.0
09475,recipients_nursing_class_1,Bayern,recipients,546.0
09474,recipients_nursing_class_1,Bayern,recipients,353.0
09473,recipients_nursing_class_1,Bayern,recipients,380.0
09472,recipients_nursing_class_1,Bayern,recipients,471.0
09471,recipients_nursing_class_1,Bayern,recipients,463.0
09464,recipients_nursing_class_1,Bayern,recipients,257.0
09463,recipients_nursing_class_1,Bayern,recipients,200.0
09462,recipients_nursing_class_1,Bayern,recipients,407.0
09461,recipients_nursing_class_1,Bayern,recipients,280.0
09377,recipients_nursing_class_1,Bayern,recipients,327.0
09376,recipients_nursing_class_1,Bayern,recipients,554.0
09375,recipients_nursing_class_1,Bayern,recipients,557.0
09374,recipients_nursing_class_1,Bayern,recipients,392.0
09373,recipients_nursing_class_1,Bayern,recipients,399.0
09372,recipients_nursing_class_1,Bayern,recipients,381.0
09371,recipients_nursing_class_1,Bayern,recipients,433.0
09363,recipients_nursing_class_1,Bayern,recipients,261.0
09362,recipients_nursing_class_1,Bayern,recipients,550.0
09361,recipients_nursing_class_1,Bayern,recipients,221.0
09279,recipients_nursing_class_1,Bayern,recipients,262.0
09278,recipients_nursing_class_1,Bayern,recipients,200.0
09277,recipients_nursing_class_1,Bayern,recipients,485.0
09276,recipients_nursing_class_1,Bayern,recipients,217.0
09275,recipients_nursing_class_1,Bayern,recipients,514.0
09274,recipients_nursing_class_1,Bayern,recipients,369.0
09273,recipients_nursing_class_1,Bayern,recipients,306.0
09272,recipients_nursing_class_1,Bayern,recipients,182.0
09271,recipients_nursing_class_1,Bayern,recipients,401.0
09263,recipients_nursing_class_1,Bayern,recipients,246.0
09262,recipients_nursing_class_1,Bayern,recipients,338.0
09261,recipients_nursing_class_1,Bayern,recipients,355.0
09190,recipients_nursing_class_1,Bayern,recipients,402.0
09189,recipients_nursing_class_1,Bayern,recipients,620.0
09188,recipients_nursing_class_1,Bayern,recipients,341.0
09187,recipients_nursing_class_1,Bayern,recipients,1194.0
09186,recipients_nursing_class_1,Bayern,recipients,283.0
09185,recipients_nursing_class_1,Bayern,recipients,267.0
09184,recipients_nursing_class_1,Bayern,recipients,1193.0
09183,recipients_nursing_class_1,Bayern,recipients,452.0
09182,recipients_nursing_class_1,Bayern,recipients,362.0
09181,recipients_nursing_class_1,Bayern,recipients,211.0
09180,recipients_nursing_class_1,Bayern,recipients,339.0
09179,recipients_nursing_class_1,Bayern,recipients,657.0
09178,recipients_nursing_class_1,Bayern,recipients,393.0
09177,recipients_nursing_class_1,Bayern,recipients,275.0
09176,recipients_nursing_class_1,Bayern,recipients,302.0
09175,recipients_nursing_class_1,Bayern,recipients,343.0
09174,recipients_nursing_class_1,Bayern,recipients,506.0
09173,recipients_nursing_class_1,Bayern,recipients,425.0
09172,recipients_nursing_class_1,Bayern,recipients,436.0
09171,recipients_nursing_class_1,Bayern,recipients,451.0
09163,recipients_nursing_class_1,Bayern,recipients,144.0
09162,recipients_nursing_class_1,Bayern,recipients,2452.0
09161,recipients_nursing_class_1,Bayern,recipients,363.0
09780,recipients_nursing_class_2,Bayern,recipients,383.0
09779,recipients_nursing_class_2,Bayern,recipients,278.0
